order_id,account_age_days,past_orders,return_rate_hist,refund_to_keep_count,bracketing_score,claim_text_susp,image_ai_artifact_score,weight_mismatch_kg,shared_identifier_flag,carrier_scan_gap,days_to_claim,order_value,category,is_abuse
ORD113538,462,7,0.199,1,0.128,0.314,0.259,0.017,0,1,10.79,332.57,footwear,0
ORD113539,331,3,0.106,0,0.186,0.287,0.334,0.153,0,0,8.05,257.74,apparel,0
ORD113540,390,10,0.372,0,0.739,0.437,0.313,0.187,0,0,5.65,515.03,electronics,1
ORD113541,48,9,0.247,0,0.155,0.302,0.052,0.052,0,1,3.91,1375.3,beauty,0
ORD113542,97,6,0.29,0,0.063,0.089,0.077,0.069,0,0,6.84,5268.78,apparel,0
ORD113543,413,10,0.067,0,0.298,0.147,0.102,0.023,0,0,7.09,6334.1,apparel,1
ORD113544,869,8,0.289,0,0.142,0.377,0.245,0.091,0,1,7.93,565.63,electronics,0
ORD113545,398,15,0.052,0,0.069,0.172,0.31,0.106,1,1,2.68,3939.43,beauty,0
ORD113546,60,5,0.294,0,0.358,0.097,0.064,0.032,0,0,19.33,684.32,electronics,0
ORD113547,11,10,0.276,1,0.265,0.225,0.092,0.002,0,0,8.85,1934.32,electronics,0
ORD113548,39,5,0.42,2,0.046,0.47,0.175,0.177,0,0,2.8,2501.23,apparel,0
ORD113549,935,10,0.119,0,0.374,0.286,0.067,0.002,0,0,3.13,430.45,beauty,0
ORD113550,73,5,0.176,0,0.123,0.12,0.026,0.052,0,0,1.88,3797.91,footwear,0
ORD113551,45,5,0.201,1,0.487,0.513,0.294,0.028,0,0,1.43,997.39,home,0
ORD113552,999,4,0.483,1,0.281,0.544,0.425,0.022,0,0,1.88,1200.26,electronics,1
ORD113553,314,12,0.086,0,0.074,0.227,0.513,0.11,0,0,5.66,801.77,footwear,0
ORD113554,28,8,0.641,3,0.588,0.323,0.312,0.144,0,0,0.43,2003.57,home,1
ORD113555,164,6,0.118,1,0.188,0.221,0.441,0.0,0,0,4.17,5155.75,apparel,0
ORD113556,132,7,0.619,0,0.499,0.104,0.201,0.011,0,0,11.19,1030.89,apparel,1
ORD113557,495,7,0.28,0,0.137,0.18,0.062,0.112,0,0,0.97,2248.27,home,0
ORD113558,468,9,0.612,0,0.478,0.897,0.242,0.017,0,0,3.08,6222.77,apparel,1
ORD113559,134,9,0.14,0,0.04,0.278,0.049,0.01,0,0,2.11,3058.54,footwear,0
ORD113560,13,6,0.435,0,0.294,0.35,0.194,0.146,0,0,6.11,739.68,home,0
ORD113561,507,8,0.303,1,0.425,0.598,0.183,0.016,0,0,4.42,915.0,apparel,0
ORD113562,1334,9,0.503,1,0.221,0.465,0.504,0.194,0,0,0.7,3749.77,electronics,0
ORD113563,176,7,0.357,1,0.467,0.377,0.385,0.084,0,0,3.73,1504.01,home,0
ORD113564,344,6,0.149,0,0.165,0.202,0.382,0.124,0,0,0.23,5207.57,footwear,0
ORD113565,1046,7,0.291,0,0.155,0.182,0.089,0.008,0,1,1.17,2369.63,footwear,0
ORD113566,370,3,0.116,0,0.087,0.581,0.534,0.025,0,0,11.79,1232.41,beauty,1
ORD113567,4,9,0.225,1,0.572,0.39,0.391,0.026,0,0,2.69,319.97,footwear,0
ORD113568,373,8,0.292,0,0.501,0.415,0.107,0.036,0,0,12.71,3558.8,apparel,0
ORD113569,271,7,0.5,0,0.628,0.037,0.124,0.073,0,0,5.68,401.77,apparel,0
ORD113570,1116,7,0.261,0,0.658,0.153,0.428,0.042,1,0,5.55,1314.22,electronics,0
ORD113571,179,11,0.315,0,0.625,0.055,0.368,0.137,0,1,2.46,465.77,home,0
ORD113572,35,8,0.176,0,0.298,0.343,0.117,0.028,0,0,7.09,1554.67,beauty,0
ORD113573,776,6,0.454,0,0.361,0.483,0.378,0.017,0,0,15.07,590.55,apparel,0
ORD113574,291,12,0.464,0,0.288,0.21,0.169,0.01,1,0,14.26,455.46,electronics,0
ORD113575,253,7,0.466,0,0.298,0.159,0.293,0.055,0,0,0.66,1422.92,footwear,0
ORD113576,267,8,0.227,1,0.116,0.247,0.151,0.037,0,0,1.78,1390.72,beauty,0
ORD113577,87,11,0.393,0,0.35,0.408,0.329,0.007,0,0,1.71,544.2,apparel,0
ORD113578,1631,12,0.346,1,0.298,0.314,0.043,0.025,0,0,0.06,824.45,electronics,0
ORD113579,306,9,0.255,0,0.333,0.272,0.187,0.126,0,0,2.16,816.72,beauty,0
ORD113580,209,8,0.43,0,0.489,0.137,0.424,0.08,0,0,5.55,292.28,footwear,0
ORD113581,86,9,0.228,0,0.767,0.369,0.086,0.013,0,0,7.52,4686.99,apparel,0
ORD113582,73,6,0.22,0,0.058,0.441,0.084,0.097,1,0,4.89,1555.74,electronics,1
ORD113583,697,12,0.259,0,0.138,0.368,0.325,0.009,0,0,4.37,4720.54,home,0
ORD113584,135,10,0.331,0,0.288,0.612,0.197,0.131,0,0,5.31,2818.55,home,0
ORD113585,429,5,0.349,0,0.261,0.816,0.077,0.089,0,0,18.85,3166.96,electronics,0
ORD113586,8,5,0.226,0,0.023,0.429,0.137,0.131,0,0,6.45,1857.53,home,0
ORD113587,232,8,0.204,0,0.058,0.131,0.201,0.027,0,0,0.42,4740.97,footwear,0
ORD113588,266,7,0.697,2,0.449,0.4,0.211,0.039,0,0,3.25,1260.05,home,1
ORD113589,73,10,0.534,0,0.292,0.473,0.27,0.046,0,0,0.68,824.3,electronics,1
ORD113590,1417,3,0.115,1,0.131,0.169,0.148,0.021,0,0,19.36,2684.26,home,0
ORD113591,407,7,0.18,0,0.629,0.098,0.233,0.06,0,0,1.6,3171.21,electronics,0
ORD113592,171,12,0.17,0,0.132,0.425,0.374,0.013,0,0,1.43,1718.56,electronics,0
ORD113593,190,10,0.548,2,0.277,0.418,0.331,0.472,0,0,22.83,1986.17,apparel,1
ORD113594,523,5,0.101,0,0.508,0.231,0.186,0.036,0,0,1.61,1262.31,beauty,0
ORD113595,742,7,0.649,1,0.911,0.353,0.53,0.164,0,0,1.12,960.2,footwear,1
ORD113596,200,7,0.399,0,0.867,0.417,0.295,0.043,1,1,3.55,743.2,electronics,1
ORD113597,236,10,0.049,0,0.564,0.217,0.175,0.017,0,0,2.41,4848.03,apparel,0
ORD113598,137,7,0.367,1,0.545,0.101,0.262,0.099,0,1,6.35,2920.89,beauty,0
ORD113599,297,1,0.529,1,0.365,0.482,0.144,0.033,1,0,0.1,1360.33,apparel,1
ORD113600,254,5,0.673,2,0.512,0.479,0.104,0.056,0,0,2.01,1327.55,home,1
ORD113601,279,6,0.307,0,0.195,0.536,0.277,0.046,0,0,1.28,992.21,home,0
ORD113602,238,10,0.21,2,0.286,0.035,0.202,0.105,0,0,10.46,1158.43,apparel,0
ORD113603,437,6,0.194,1,0.518,0.076,0.526,0.004,0,0,5.28,989.2,apparel,0
ORD113604,529,6,0.327,0,0.472,0.138,0.121,0.013,0,0,0.41,478.04,apparel,0
ORD113605,161,9,0.233,0,0.137,0.246,0.19,0.205,0,0,4.77,4814.69,beauty,0
ORD113606,246,10,0.507,0,0.168,0.034,0.663,0.176,0,0,2.91,1175.31,footwear,1
ORD113607,319,7,0.275,0,0.146,0.78,0.014,0.05,0,0,9.42,4538.68,home,0
ORD113608,689,3,0.191,1,0.456,0.11,0.065,0.167,0,0,25.17,1121.91,electronics,0
ORD113609,1,12,0.689,0,0.619,0.097,0.184,0.009,0,0,5.71,2994.95,home,0
ORD113610,24,14,0.646,0,0.252,0.824,0.262,0.221,0,0,12.35,730.19,apparel,1
ORD113611,3,11,0.098,1,0.476,0.227,0.511,0.099,0,0,4.47,1331.89,home,0
ORD113612,33,7,0.285,0,0.28,0.254,0.407,0.049,0,0,1.47,2851.14,electronics,0
ORD113613,373,11,0.258,1,0.777,0.383,0.33,0.022,0,0,9.05,462.19,home,0
ORD113614,15,7,0.26,1,0.408,0.217,0.044,0.09,0,0,14.2,632.95,apparel,0
ORD113615,80,8,0.244,0,0.096,0.423,0.417,0.005,0,0,5.74,4875.17,home,0
ORD113616,549,13,0.109,0,0.427,0.17,0.317,0.102,0,0,3.23,1813.13,footwear,0
ORD113617,54,13,0.169,0,0.629,0.158,0.297,0.125,0,0,1.75,430.34,electronics,1
ORD113618,103,5,0.238,0,0.714,0.351,0.448,0.07,0,0,0.29,1174.8,apparel,0
ORD113619,66,7,0.229,0,0.265,0.303,0.304,0.108,0,0,0.94,706.49,beauty,0
ORD113620,862,9,0.363,0,0.405,0.096,0.461,0.009,0,0,3.31,567.25,electronics,0
ORD113621,557,8,0.607,0,0.34,0.763,0.402,0.203,0,0,1.42,862.43,electronics,1
ORD113622,194,3,0.37,0,0.359,0.658,0.169,0.016,0,0,4.21,2592.01,electronics,0
ORD113623,857,6,0.421,0,0.347,0.101,0.143,0.123,0,0,7.7,592.44,footwear,0
ORD113624,126,9,0.553,0,0.416,0.304,0.175,0.085,0,0,13.45,2510.6,electronics,0
ORD113625,412,6,0.57,1,0.232,0.517,0.566,0.025,0,0,4.51,478.23,home,1
ORD113626,911,5,0.559,1,0.256,0.087,0.108,0.177,0,0,0.01,13077.95,apparel,0
ORD113627,119,13,0.192,0,0.252,0.527,0.524,0.03,0,0,1.63,568.99,footwear,0
ORD113628,663,4,0.555,0,0.353,0.162,0.227,0.011,0,1,33.63,544.49,apparel,0
ORD113629,104,10,0.107,0,0.138,0.023,0.461,0.008,0,0,0.5,1327.18,footwear,0
ORD113630,36,4,0.212,0,0.388,0.255,0.229,0.169,0,0,3.33,2482.85,home,0
ORD113631,424,5,0.348,2,0.395,0.286,0.172,0.006,0,0,1.56,121.53,electronics,0
ORD113632,473,6,0.396,1,0.386,0.04,0.443,0.001,0,0,9.94,3174.27,apparel,0
ORD113633,84,5,0.132,0,0.327,0.09,0.395,0.003,0,0,3.58,1984.67,apparel,0
ORD113634,396,8,0.166,1,0.504,0.173,0.325,0.023,0,0,4.46,1059.03,electronics,1
ORD113635,375,6,0.4,2,0.135,0.198,0.277,0.086,0,0,1.4,264.33,footwear,0
ORD113636,458,10,0.283,0,0.465,0.155,0.283,0.041,0,0,2.13,524.35,electronics,0
ORD113637,97,12,0.274,0,0.468,0.492,0.692,0.285,1,0,0.98,4465.39,home,1
ORD113638,152,8,0.309,1,0.225,0.407,0.339,0.044,0,0,3.47,4048.75,apparel,0
ORD113639,76,8,0.28,0,0.195,0.535,0.569,0.022,0,0,8.03,827.62,home,0
ORD113640,643,12,0.099,0,0.403,0.092,0.456,0.395,0,0,4.02,5321.04,home,0
ORD113641,270,9,0.689,2,0.63,0.901,0.34,0.124,0,0,1.94,760.8,apparel,1
ORD113642,373,9,0.336,0,0.61,0.316,0.691,0.889,0,0,2.75,2131.32,apparel,1
ORD113643,177,7,0.415,2,0.314,0.683,0.743,0.051,0,0,1.23,2385.94,footwear,1
ORD113644,313,8,0.059,0,0.097,0.42,0.195,0.038,0,0,10.43,1422.49,electronics,0
ORD113645,38,6,0.195,1,0.245,0.412,0.151,0.129,0,0,3.19,1666.87,electronics,0
ORD113646,339,12,0.42,1,0.336,0.453,0.166,0.104,0,0,7.97,1140.72,apparel,0
ORD113647,409,15,0.209,0,0.307,0.26,0.167,0.057,0,0,1.5,850.77,beauty,0
ORD113648,65,9,0.411,2,0.709,0.213,0.257,0.142,0,0,6.11,3333.85,apparel,0
ORD113649,203,6,0.403,0,0.023,0.745,0.22,0.062,0,1,4.12,363.47,footwear,1
ORD113650,222,4,0.698,0,0.234,0.541,0.14,0.035,0,0,1.11,2013.46,electronics,0
ORD113651,584,11,0.461,0,0.342,0.33,0.062,0.11,1,0,3.19,2172.87,apparel,0
ORD113652,659,9,0.554,1,0.384,0.609,0.583,0.012,0,0,3.12,1892.21,apparel,1
ORD113653,1196,12,0.132,0,0.293,0.13,0.313,0.015,0,0,2.06,3838.24,footwear,0
ORD113654,580,7,0.713,0,0.101,0.241,0.138,0.037,0,0,7.53,1503.39,beauty,0
ORD113655,532,8,0.641,0,0.355,0.893,0.448,0.0,0,0,2.37,1917.1,apparel,1
ORD113656,1124,9,0.142,1,0.198,0.337,0.248,0.138,0,0,6.15,664.41,home,0
ORD113657,651,9,0.339,0,0.114,0.616,0.272,0.115,0,0,3.52,721.48,footwear,0
ORD113658,416,7,0.135,0,0.188,0.153,0.157,0.038,0,0,0.04,3028.17,home,0
ORD113659,27,5,0.321,1,0.049,0.517,0.378,0.061,0,0,0.79,1851.93,footwear,0
ORD113660,81,4,0.333,1,0.068,0.188,0.527,0.137,1,0,4.29,316.91,electronics,0
ORD113661,203,8,0.258,0,0.638,0.334,0.242,0.075,0,0,21.16,2243.3,home,0
ORD113662,781,4,0.485,0,0.173,0.514,0.152,0.022,1,0,11.68,5756.39,apparel,0
ORD113663,57,9,0.302,0,0.678,0.233,0.326,0.096,0,0,0.67,1468.79,apparel,0
ORD113664,237,7,0.521,0,0.376,0.322,0.173,0.043,0,0,0.09,1523.39,apparel,0
ORD113665,56,14,0.187,2,0.926,0.454,0.444,0.051,0,1,3.15,401.59,apparel,0
ORD113666,609,7,0.142,1,0.055,0.475,0.24,0.029,0,0,8.9,531.9,apparel,1
ORD113667,300,10,0.493,1,0.374,0.385,0.108,0.039,0,0,2.87,951.37,footwear,0
ORD113668,596,10,0.155,0,0.394,0.272,0.118,0.014,0,0,13.68,676.98,electronics,0
ORD113669,137,4,0.172,1,0.033,0.215,0.056,0.015,0,0,7.83,7813.62,home,0
ORD113670,16,8,0.448,0,0.177,0.36,0.397,0.014,0,0,1.83,778.25,electronics,0
ORD113671,127,12,0.17,2,0.19,0.422,0.107,0.031,0,0,6.73,921.75,electronics,0
ORD113672,297,8,0.525,1,0.279,0.225,0.405,0.046,0,0,6.57,610.32,apparel,0
ORD113673,299,7,0.378,0,0.37,0.329,0.379,0.149,0,0,31.81,2050.44,apparel,0
ORD113674,354,5,0.279,1,0.397,0.241,0.571,0.097,0,0,10.85,1362.27,apparel,0
ORD113675,2,8,0.557,0,0.234,0.383,0.033,0.072,1,0,2.17,196.37,footwear,0
ORD113676,135,8,0.679,0,0.832,0.616,0.368,0.007,1,0,1.64,492.48,home,1
ORD113677,113,5,0.567,0,0.376,0.284,0.107,0.083,0,0,8.47,2412.96,footwear,0
ORD113678,1419,7,0.444,1,0.288,0.682,0.132,0.035,0,0,1.15,1542.04,footwear,0
ORD113679,352,11,0.164,0,0.435,0.137,0.229,0.008,0,0,0.52,2660.4,footwear,0
ORD113680,620,4,0.56,0,0.428,0.48,0.399,0.147,0,0,30.05,3696.16,electronics,0
ORD113681,298,5,0.529,2,0.397,0.465,0.183,0.182,0,0,0.68,2258.84,electronics,1
ORD113682,551,8,0.651,0,0.59,0.07,0.736,0.248,0,0,0.5,923.65,home,1
ORD113683,60,8,0.145,0,0.143,0.141,0.229,0.034,0,0,1.63,2393.58,footwear,0
ORD113684,246,10,0.368,1,0.17,0.131,0.339,0.042,0,0,0.29,3019.84,footwear,0
ORD113685,97,7,0.107,0,0.267,0.163,0.209,0.079,0,1,1.57,1107.24,beauty,0
ORD113686,497,8,0.377,0,0.11,0.229,0.035,0.193,0,0,11.75,3501.72,footwear,0
ORD113687,270,9,0.076,0,0.48,0.192,0.261,0.017,0,0,4.54,1850.43,apparel,0
ORD113688,532,11,0.346,0,0.112,0.112,0.283,0.177,0,0,1.43,1637.16,electronics,0
ORD113689,1593,8,0.229,1,0.141,0.169,0.409,0.002,0,0,1.85,599.34,electronics,0
ORD113690,1258,6,0.63,1,0.154,0.129,0.3,0.059,0,0,1.93,1369.7,apparel,0
ORD113691,522,9,0.254,0,0.153,0.124,0.4,0.008,0,0,0.49,4417.39,footwear,0
ORD113692,267,6,0.368,0,0.391,0.218,0.388,0.076,1,0,4.0,857.02,electronics,0
ORD113693,270,4,0.127,0,0.165,0.385,0.387,0.095,0,0,0.05,638.01,apparel,0
ORD113694,880,5,0.042,1,0.263,0.144,0.461,0.008,0,0,2.64,695.52,home,0
ORD113695,259,16,0.396,0,0.324,0.182,0.142,0.058,0,0,3.63,498.44,footwear,0
ORD113696,98,10,0.225,0,0.576,0.506,0.603,0.076,0,0,0.81,402.45,footwear,1
ORD113697,976,7,0.336,1,0.153,0.365,0.605,0.038,0,0,1.05,1071.29,apparel,0
ORD113698,22,7,0.221,1,0.415,0.194,0.539,0.056,0,0,0.07,6412.02,electronics,0
ORD113699,637,13,0.375,1,0.101,0.139,0.54,0.073,0,0,3.19,559.36,home,0
ORD113700,217,7,0.209,0,0.146,0.383,0.338,0.055,0,0,1.57,802.51,home,0
ORD113701,62,7,0.184,0,0.312,0.5,0.521,0.013,0,0,16.92,3816.65,electronics,0
ORD113702,923,6,0.581,1,0.297,0.384,0.124,0.02,0,0,4.53,583.47,beauty,0
ORD113703,649,5,0.315,0,0.253,0.127,0.237,0.049,1,0,1.86,2558.31,home,0
ORD113704,42,11,0.228,0,0.066,0.562,0.279,0.07,0,0,1.87,1511.16,apparel,0
ORD113705,271,8,0.267,1,0.074,0.361,0.321,0.104,0,0,13.28,1058.74,footwear,0
ORD113706,105,9,0.164,1,0.463,0.256,0.71,0.052,1,1,2.19,1179.03,electronics,1
ORD113707,87,4,0.185,1,0.432,0.036,0.213,0.015,0,1,4.76,668.88,home,0
ORD113708,184,11,0.455,0,0.319,0.343,0.455,0.169,0,0,7.62,3437.34,apparel,0
ORD113709,36,10,0.312,0,0.371,0.142,0.04,0.08,0,1,1.5,943.64,footwear,0
ORD113710,969,10,0.343,0,0.327,0.351,0.24,0.02,0,0,2.67,3048.9,apparel,0
ORD113711,275,9,0.266,0,0.702,0.461,0.305,0.174,0,0,8.45,515.61,apparel,1
ORD113712,228,11,0.364,0,0.264,0.759,0.298,0.113,0,0,0.53,1391.25,home,0
ORD113713,742,10,0.132,0,0.096,0.306,0.007,0.068,0,0,16.23,985.77,home,0
ORD113714,1367,6,0.495,0,0.588,0.242,0.235,0.012,0,0,3.66,3808.62,apparel,0
ORD113715,266,6,0.498,0,0.351,0.497,0.111,0.029,0,0,0.42,3403.88,electronics,0
ORD113716,182,13,0.544,1,0.348,0.2,0.443,0.033,0,0,1.32,878.29,apparel,0
ORD113717,317,14,0.083,0,0.337,0.395,0.087,0.03,0,0,0.24,730.1,home,0
ORD113718,285,10,0.509,0,0.334,0.181,0.227,0.05,0,0,0.02,535.51,apparel,0
ORD113719,687,6,0.388,0,0.588,0.411,0.264,0.108,0,0,4.34,1178.43,beauty,0
ORD113720,261,17,0.328,1,0.198,0.287,0.36,0.134,0,0,14.89,5453.9,home,1
ORD113721,908,8,0.137,0,0.402,0.318,0.282,0.052,0,0,3.24,946.91,apparel,0
ORD113722,505,9,0.374,0,0.038,0.359,0.092,0.017,0,0,5.14,13394.32,home,0
ORD113723,328,8,0.512,0,0.06,0.204,0.064,0.082,0,0,0.2,1526.92,beauty,0
ORD113724,305,8,0.238,0,0.255,0.271,0.395,0.061,0,0,2.36,3301.62,apparel,0
ORD113725,11,11,0.215,0,0.461,0.239,0.048,0.085,0,0,1.35,3459.71,apparel,0
ORD113726,186,12,0.378,0,0.087,0.51,0.04,0.001,0,0,9.83,1951.93,electronics,0
ORD113727,576,11,0.161,1,0.456,0.237,0.311,0.201,0,0,1.27,513.26,apparel,0
ORD113728,16,9,0.255,2,0.368,0.238,0.148,0.093,1,0,3.45,2215.97,home,0
ORD113729,1626,9,0.43,2,0.582,0.422,0.414,0.074,0,0,3.16,1225.01,apparel,1
ORD113730,323,11,0.675,2,0.693,0.392,0.569,0.329,0,0,2.59,2554.65,apparel,1
ORD113731,1055,8,0.629,0,0.19,0.113,0.216,0.095,0,0,2.16,2062.79,beauty,0
ORD113732,507,3,0.585,0,0.249,0.376,0.398,0.169,1,0,0.12,4999.24,home,1
ORD113733,530,9,0.456,0,0.519,0.216,0.273,0.048,0,0,17.33,517.9,beauty,0
ORD113734,293,11,0.318,0,0.075,0.214,0.228,0.007,0,0,9.24,568.56,beauty,0
ORD113735,75,8,0.577,0,0.208,0.086,0.295,0.012,0,0,13.1,2746.75,apparel,0
ORD113736,897,7,0.059,0,0.209,0.141,0.338,0.054,0,0,0.71,245.98,apparel,0
ORD113737,159,9,0.329,1,0.461,0.326,0.029,0.002,0,0,5.72,1002.6,footwear,0
ORD113738,439,11,0.402,1,0.364,0.313,0.288,0.008,0,0,11.18,1481.82,home,0
ORD113739,248,7,0.736,2,0.382,0.246,0.238,0.044,0,0,3.86,1255.79,electronics,0
ORD113740,248,4,0.412,0,0.054,0.102,0.25,0.019,0,1,2.75,1261.18,footwear,0
ORD113741,61,7,0.238,0,0.388,0.066,0.246,0.147,0,0,0.29,1138.02,footwear,0
ORD113742,63,5,0.377,1,0.219,0.176,0.323,0.003,0,0,6.02,1059.64,home,0
ORD113743,155,12,0.138,1,0.175,0.072,0.164,0.212,0,0,1.98,1542.27,home,0
ORD113744,131,11,0.482,1,0.383,0.163,0.525,0.086,0,0,1.74,2225.51,apparel,0
ORD113745,490,5,0.114,0,0.397,0.138,0.123,0.02,0,0,0.36,527.43,home,0
ORD113746,611,3,0.238,1,0.388,0.406,0.227,0.101,0,0,2.81,1315.54,apparel,0
ORD113747,2217,6,0.496,0,0.31,0.036,0.174,0.103,0,0,6.12,1877.05,apparel,0
ORD113748,375,7,0.35,0,0.126,0.049,0.136,0.022,0,0,0.33,781.91,apparel,0
ORD113749,83,9,0.454,2,0.428,0.239,0.229,0.342,0,0,0.39,1293.83,electronics,1
ORD113750,46,4,0.411,0,0.108,0.212,0.328,0.103,0,0,12.25,313.99,apparel,0
ORD113751,221,13,0.633,1,0.515,0.452,0.497,0.022,1,0,0.99,2454.83,home,1
ORD113752,221,10,0.288,1,0.146,0.526,0.24,0.058,0,0,0.94,1588.34,electronics,0
ORD113753,397,9,0.478,0,0.246,0.203,0.166,0.004,0,0,1.56,2782.73,apparel,0
ORD113754,938,8,0.052,0,0.244,0.48,0.139,0.025,0,0,0.05,309.36,home,0
ORD113755,342,5,0.102,2,0.417,0.402,0.786,0.004,0,0,0.57,934.76,apparel,0
ORD113756,94,5,0.255,1,0.29,0.173,0.164,0.038,0,0,6.84,597.93,home,0
ORD113757,52,11,0.19,0,0.092,0.342,0.276,0.002,0,0,13.24,1087.67,apparel,0
ORD113758,1133,13,0.467,0,0.362,0.225,0.301,0.035,0,0,4.67,5669.36,electronics,0
ORD113759,4,7,0.283,0,0.109,0.272,0.305,0.035,0,0,6.74,1691.0,apparel,0
ORD113760,35,11,0.663,2,0.734,0.533,0.958,0.477,0,0,8.49,2530.98,home,1
ORD113761,199,12,0.11,1,0.203,0.352,0.269,0.257,0,0,0.9,301.47,apparel,0
ORD113762,460,8,0.439,2,0.109,0.131,0.24,0.137,0,0,9.15,1055.19,home,0
ORD113763,437,9,0.303,1,0.445,0.201,0.73,0.072,0,0,0.15,1257.16,apparel,1
ORD113764,198,13,0.06,0,0.158,0.086,0.162,0.054,0,1,2.09,257.22,apparel,0
ORD113765,70,7,0.517,0,0.209,0.195,0.507,0.012,0,0,5.33,3661.87,apparel,0
ORD113766,250,10,0.263,1,0.453,0.432,0.009,0.079,0,0,3.64,3304.38,apparel,0
ORD113767,214,7,0.112,0,0.233,0.382,0.126,0.051,0,0,4.06,2541.3,beauty,0
ORD113768,1808,10,0.778,1,0.445,0.308,0.194,0.014,0,0,9.91,993.79,footwear,0
ORD113769,596,10,0.434,0,0.474,0.47,0.537,0.214,0,0,0.68,1744.73,apparel,1
ORD113770,152,5,0.449,0,0.193,0.335,0.194,0.469,0,1,0.47,1637.39,home,0
ORD113771,178,11,0.56,0,0.395,0.307,0.642,0.183,0,0,0.66,1925.01,electronics,1
ORD113772,1064,8,0.226,0,0.38,0.375,0.06,0.124,0,0,6.29,2835.09,apparel,0
ORD113773,155,7,0.214,0,0.31,0.039,0.215,0.003,0,0,3.35,1779.37,home,0
ORD113774,359,9,0.275,0,0.429,0.334,0.108,0.082,0,0,0.09,811.26,apparel,0
ORD113775,23,8,0.168,0,0.376,0.151,0.162,0.099,0,0,1.47,845.1,footwear,0
ORD113776,509,4,0.306,0,0.141,0.261,0.185,0.068,0,0,2.74,3222.82,home,0
ORD113777,83,7,0.162,1,0.264,0.218,0.041,0.112,0,0,6.64,3134.51,home,0
ORD113778,284,6,0.151,1,0.308,0.105,0.181,0.033,0,0,8.73,1577.21,apparel,0
ORD113779,1029,5,0.234,0,0.443,0.203,0.248,0.068,0,1,3.06,1519.11,apparel,0
ORD113780,4,7,0.495,0,0.47,0.502,0.189,0.132,0,0,13.53,798.89,apparel,0
ORD113781,12,4,0.712,1,0.36,0.401,0.056,0.064,0,0,3.14,4236.94,apparel,0
ORD113782,250,12,0.433,0,0.686,0.549,0.561,0.099,0,0,0.7,1478.13,beauty,1
ORD113783,28,9,0.19,0,0.46,0.451,0.066,0.023,0,0,3.39,981.59,footwear,0
ORD113784,21,14,0.257,0,0.21,0.192,0.378,0.107,0,0,2.9,1313.9,home,0
ORD113785,328,9,0.704,0,0.257,0.107,0.273,0.032,0,1,32.54,640.05,apparel,1
ORD113786,958,6,0.364,0,0.416,0.085,0.472,0.162,0,0,2.1,214.7,footwear,0
ORD113787,827,5,0.252,0,0.17,0.204,0.159,0.004,0,1,1.88,3058.27,electronics,0
ORD113788,550,9,0.329,0,0.516,0.306,0.076,0.05,0,0,1.54,562.62,beauty,0
ORD113789,496,7,0.436,2,0.566,0.313,0.046,0.019,0,0,8.24,2581.28,footwear,0
ORD113790,583,12,0.551,1,0.269,0.278,0.202,0.025,0,0,4.19,4351.62,footwear,0
ORD113791,412,2,0.361,1,0.713,0.159,0.064,0.556,0,0,5.09,6248.6,beauty,1
ORD113792,69,6,0.408,1,0.101,0.223,0.097,0.065,0,0,3.58,5005.02,footwear,0
ORD113793,755,5,0.434,1,0.5,0.317,0.167,0.049,0,0,8.82,172.36,apparel,0
ORD113794,17,4,0.022,0,0.345,0.049,0.113,0.065,0,0,7.11,751.61,apparel,0
ORD113795,35,8,0.364,1,0.351,0.059,0.018,0.312,0,0,3.14,2089.9,apparel,0
ORD113796,207,8,0.066,0,0.286,0.323,0.46,0.011,0,0,1.64,5129.24,apparel,0
ORD113797,1142,5,0.095,0,0.226,0.163,0.34,0.088,0,0,3.73,945.44,apparel,0
ORD113798,251,6,0.411,0,0.106,0.06,0.187,0.001,0,0,9.05,915.16,apparel,0
ORD113799,120,9,0.225,0,0.447,0.077,0.252,0.006,0,0,1.18,933.0,apparel,0
ORD113800,2355,11,0.171,2,0.422,0.581,0.227,0.034,0,0,1.48,1149.9,beauty,0
ORD113801,215,10,0.268,0,0.519,0.349,0.252,0.16,0,0,1.72,1224.42,footwear,0
ORD113802,426,7,0.237,0,0.272,0.286,0.414,0.313,0,0,0.64,2018.39,footwear,0
ORD113803,789,12,0.401,1,0.589,0.235,0.298,0.011,0,0,3.9,590.95,beauty,0
ORD113804,499,10,0.402,1,0.273,0.63,0.265,0.013,0,0,2.12,1048.43,home,0
ORD113805,634,4,0.508,0,0.334,0.103,0.091,0.072,0,0,1.64,708.73,electronics,0
ORD113806,173,8,0.569,1,0.279,0.354,0.022,0.14,0,0,0.18,2746.57,apparel,0
ORD113807,148,7,0.28,0,0.399,0.276,0.15,0.153,0,0,11.66,1313.34,apparel,0
ORD113808,859,9,0.365,1,0.404,0.375,0.722,0.135,0,0,12.57,974.79,apparel,0
ORD113809,419,5,0.202,0,0.407,0.303,0.212,0.017,0,0,1.84,132.53,home,0
ORD113810,444,4,0.379,1,0.205,0.335,0.089,0.016,0,0,1.25,752.03,apparel,0
ORD113811,86,9,0.15,0,0.302,0.24,0.233,0.118,0,0,0.11,4187.19,apparel,0
ORD113812,499,4,0.29,1,0.261,0.437,0.042,0.026,0,0,1.11,274.54,footwear,0
ORD113813,321,6,0.122,0,0.28,0.282,0.085,0.002,0,0,3.85,8479.01,apparel,0
