order_id,account_age_days,past_orders,return_rate_hist,refund_to_keep_count,bracketing_score,claim_text_susp,image_ai_artifact_score,weight_mismatch_kg,shared_identifier_flag,carrier_scan_gap,days_to_claim,order_value,category,is_abuse
ORD110811,705,4,0.496,0,0.51,0.287,0.312,0.018,0,0,7.88,1677.63,apparel,0
ORD110812,226,10,0.05,0,0.169,0.031,0.205,0.018,0,0,1.17,1336.31,electronics,0
ORD110813,758,14,0.501,3,0.311,0.203,0.331,0.212,0,0,2.66,3413.68,electronics,1
ORD110814,133,4,0.322,1,0.381,0.159,0.358,0.062,0,0,1.72,1045.63,footwear,0
ORD110815,170,4,0.382,0,0.257,0.042,0.45,0.047,0,0,7.57,2820.39,apparel,1
ORD110816,455,10,0.442,0,0.53,0.501,0.285,0.255,0,0,2.13,838.67,footwear,1
ORD110817,148,5,0.262,1,0.32,0.813,0.091,0.043,0,0,3.92,2452.82,footwear,0
ORD110818,203,7,0.095,0,0.066,0.202,0.255,0.087,0,0,1.03,844.52,home,0
ORD110819,20,9,0.09,0,0.187,0.4,0.227,0.04,0,0,1.03,358.29,home,0
ORD110820,232,9,0.393,0,0.114,0.119,0.248,0.066,0,0,0.64,763.67,apparel,0
ORD110821,230,3,0.601,0,0.535,0.288,0.592,0.011,0,0,0.19,1430.33,home,1
ORD110822,281,16,0.269,0,0.046,0.241,0.091,0.128,0,0,4.77,1885.24,electronics,0
ORD110823,51,8,0.494,0,0.295,0.351,0.114,0.024,0,0,1.73,549.34,apparel,0
ORD110824,369,6,0.457,1,0.402,0.252,0.321,0.049,0,0,10.6,377.85,electronics,0
ORD110825,402,5,0.711,1,0.278,0.438,0.134,0.046,0,1,1.53,1239.42,home,0
ORD110826,47,9,0.286,0,0.812,0.348,0.109,0.111,0,0,1.58,2365.77,beauty,0
ORD110827,83,9,0.371,1,0.534,0.214,0.285,0.021,0,0,11.99,2348.46,electronics,0
ORD110828,54,12,0.203,0,0.326,0.465,0.179,0.136,0,0,3.28,3395.48,apparel,0
ORD110829,54,11,0.279,0,0.044,0.237,0.257,0.182,0,0,1.9,2292.92,home,0
ORD110830,334,11,0.664,0,0.595,0.354,0.31,0.066,0,0,6.38,4118.96,home,1
ORD110831,1131,9,0.64,0,0.241,0.304,0.289,0.041,0,0,2.23,2280.04,apparel,0
ORD110832,37,12,0.245,0,0.366,0.083,0.11,0.023,0,0,13.41,4986.53,home,0
ORD110833,72,11,0.271,0,0.568,0.059,0.1,0.149,0,0,2.09,6403.95,home,0
ORD110834,284,6,0.199,0,0.262,0.682,0.146,0.117,0,0,4.12,1230.69,apparel,0
ORD110835,51,3,0.61,0,0.392,0.288,0.093,0.332,0,0,1.53,587.55,footwear,0
ORD110836,45,11,0.172,0,0.022,0.285,0.43,0.133,0,0,28.14,1234.55,apparel,0
ORD110837,310,9,0.311,1,0.136,0.454,0.631,0.095,0,0,1.26,1665.95,apparel,0
ORD110838,413,11,0.119,0,0.384,0.326,0.515,0.036,0,0,0.35,4662.97,apparel,0
ORD110839,678,12,0.348,0,0.371,0.082,0.292,0.102,0,0,6.09,2189.61,apparel,0
ORD110840,100,9,0.426,0,0.066,0.097,0.138,0.058,0,1,8.16,624.68,apparel,0
ORD110841,97,5,0.619,0,0.286,0.101,0.171,0.182,1,0,5.54,874.31,footwear,0
ORD110842,106,10,0.275,0,0.402,0.171,0.238,0.003,0,0,0.48,310.9,footwear,0
ORD110843,279,11,0.641,0,0.007,0.404,0.302,0.076,0,0,2.31,774.69,home,0
ORD110844,59,8,0.617,1,0.139,0.335,0.06,0.068,0,0,5.61,4553.9,apparel,0
ORD110845,521,12,0.246,0,0.333,0.429,0.12,0.058,0,1,0.55,8630.51,electronics,0
ORD110846,564,8,0.102,0,0.16,0.305,0.585,0.018,0,0,7.81,546.08,home,0
ORD110847,126,1,0.022,2,0.286,0.389,0.331,0.056,0,0,9.77,922.61,electronics,0
ORD110848,539,7,0.104,0,0.646,0.008,0.146,0.07,0,0,1.59,411.55,apparel,0
ORD110849,480,6,0.544,1,0.834,0.526,0.376,0.032,0,0,0.4,4332.77,apparel,0
ORD110850,4,11,0.633,0,0.102,0.401,0.111,0.123,0,0,7.16,3205.88,footwear,0
ORD110851,299,9,0.414,0,0.153,0.248,0.305,0.024,0,0,11.8,264.17,beauty,0
ORD110852,371,12,0.282,1,0.739,0.715,0.285,0.064,0,0,1.96,1073.59,electronics,0
ORD110853,213,9,0.12,0,0.154,0.476,0.257,0.255,0,0,2.39,1352.65,home,0
ORD110854,116,10,0.253,0,0.115,0.229,0.355,0.192,0,1,1.85,1111.2,electronics,0
ORD110855,204,7,0.526,2,0.33,0.349,0.068,0.023,0,0,0.27,4771.12,home,0
ORD110856,256,9,0.388,1,0.313,0.297,0.645,0.02,1,0,6.34,880.09,apparel,0
ORD110857,492,6,0.377,0,0.305,0.04,0.125,0.036,0,0,3.26,5248.83,electronics,0
ORD110858,198,10,0.266,1,0.086,0.123,0.402,0.025,0,0,0.75,3307.4,home,0
ORD110859,136,9,0.294,0,0.306,0.092,0.4,0.083,0,0,2.43,3030.07,home,0
ORD110860,141,8,0.461,1,0.181,0.182,0.54,0.001,0,0,0.81,1000.36,footwear,0
ORD110861,16,5,0.203,0,0.485,0.147,0.219,0.097,0,0,2.56,1583.47,apparel,0
ORD110862,89,4,0.428,0,0.297,0.25,0.064,0.17,0,0,0.06,824.92,footwear,0
ORD110863,99,4,0.364,0,0.276,0.413,0.346,0.021,0,0,2.35,885.38,beauty,0
ORD110864,274,9,0.464,0,0.456,0.266,0.289,0.087,0,0,1.5,790.73,home,0
ORD110865,203,10,0.678,0,0.013,0.296,0.255,0.105,1,0,5.71,2417.41,apparel,0
ORD110866,199,10,0.178,0,0.164,0.093,0.333,0.339,1,0,6.2,1942.21,footwear,0
ORD110867,98,7,0.592,0,0.068,0.57,0.23,0.032,0,0,20.71,584.02,electronics,1
ORD110868,28,10,0.12,0,0.068,0.296,0.318,0.002,0,0,6.46,534.03,home,0
ORD110869,52,12,0.249,1,0.606,0.29,0.383,0.045,1,0,2.61,1506.1,electronics,0
ORD110870,290,6,0.131,0,0.123,0.489,0.106,0.054,0,0,1.37,1203.33,apparel,0
ORD110871,78,6,0.642,0,0.337,0.288,0.144,0.066,0,0,25.4,3495.09,footwear,0
ORD110872,1379,10,0.268,0,0.666,0.206,0.157,0.064,0,0,1.69,2485.59,apparel,0
ORD110873,12,5,0.314,0,0.22,0.278,0.14,0.071,1,0,10.02,1260.38,apparel,0
ORD110874,7,6,0.125,0,0.166,0.415,0.589,0.003,0,0,1.31,3161.75,beauty,0
ORD110875,18,8,0.418,0,0.816,0.245,0.069,0.448,0,0,0.36,6155.31,footwear,1
ORD110876,676,9,0.07,0,0.704,0.023,0.142,0.188,1,0,12.03,2831.94,beauty,0
ORD110877,1877,5,0.383,1,0.238,0.07,0.312,0.037,0,0,9.38,2402.59,electronics,0
ORD110878,643,13,0.327,1,0.416,0.449,0.202,0.15,0,0,4.01,831.88,home,0
ORD110879,139,10,0.347,1,0.139,0.418,0.284,0.052,0,0,5.72,1772.62,beauty,1
ORD110880,3212,7,0.533,0,0.525,0.33,0.358,0.161,0,0,4.81,486.61,footwear,1
ORD110881,153,6,0.45,1,0.286,0.581,0.258,0.177,0,0,6.83,373.27,electronics,0
ORD110882,611,11,0.398,1,0.39,0.199,0.334,0.077,0,0,0.91,2761.67,apparel,0
ORD110883,71,4,0.827,1,0.296,0.165,0.482,0.064,0,1,3.3,390.36,apparel,1
ORD110884,1150,2,0.387,0,0.111,0.171,0.194,0.027,0,0,1.76,585.08,apparel,0
ORD110885,459,10,0.194,0,0.206,0.463,0.358,0.006,0,0,7.03,79.29,apparel,0
ORD110886,1743,6,0.282,1,0.209,0.349,0.325,0.04,0,0,8.1,1725.68,apparel,0
ORD110887,135,9,0.209,1,0.586,0.335,0.333,0.077,0,0,0.1,781.72,apparel,0
ORD110888,233,6,0.232,0,0.028,0.244,0.326,0.099,0,0,2.28,3756.94,apparel,0
ORD110889,86,8,0.417,0,0.395,0.132,0.253,0.209,0,0,9.53,5516.08,apparel,0
ORD110890,134,6,0.188,0,0.444,0.31,0.04,0.017,0,1,10.89,276.0,apparel,0
ORD110891,174,4,0.437,0,0.372,0.358,0.273,0.006,0,0,3.39,580.4,apparel,0
ORD110892,567,6,0.302,0,0.22,0.337,0.199,0.007,0,0,0.84,1354.97,electronics,0
ORD110893,233,8,0.263,0,0.668,0.214,0.095,0.075,0,0,1.9,1298.99,electronics,0
ORD110894,18,16,0.341,0,0.612,0.509,0.362,0.095,0,0,1.04,1532.83,apparel,0
ORD110895,619,7,0.505,0,0.419,0.145,0.216,0.045,0,0,7.62,1036.22,electronics,0
ORD110896,149,3,0.298,1,0.41,0.451,0.391,0.089,0,0,0.85,754.2,apparel,0
ORD110897,10,6,0.595,0,0.434,0.182,0.439,0.044,0,0,2.64,799.3,footwear,0
ORD110898,310,6,0.641,0,0.376,0.12,0.412,0.035,0,0,0.73,3336.8,apparel,0
ORD110899,1115,7,0.354,0,0.219,0.48,0.419,0.038,0,0,1.9,262.69,footwear,0
ORD110900,121,6,0.243,0,0.563,0.585,0.698,0.13,0,0,3.89,876.6,electronics,1
ORD110901,202,6,0.606,1,0.366,0.308,0.1,0.091,0,0,1.77,766.77,beauty,0
ORD110902,781,7,0.146,0,0.061,0.355,0.199,0.104,0,0,7.63,1652.56,footwear,0
ORD110903,228,6,0.518,0,0.235,0.32,0.145,0.016,0,0,1.2,4818.24,beauty,0
ORD110904,296,12,0.512,1,0.298,0.188,0.4,0.012,0,0,3.29,2114.99,apparel,1
ORD110905,56,9,0.178,1,0.496,0.251,0.666,0.11,0,0,6.74,2159.13,footwear,1
ORD110906,3,6,0.373,0,0.525,0.122,0.304,0.009,0,0,2.92,2272.63,apparel,0
ORD110907,331,7,0.775,0,0.551,0.329,0.536,0.025,0,0,3.23,558.16,home,1
ORD110908,147,4,0.474,1,0.361,0.145,0.043,0.04,0,0,3.51,592.77,apparel,0
ORD110909,98,14,0.184,0,0.712,0.135,0.201,0.002,0,0,19.77,1536.93,apparel,0
ORD110910,288,6,0.475,0,0.507,0.367,0.083,0.08,0,0,15.83,1303.67,beauty,0
ORD110911,152,6,0.297,0,0.458,0.325,0.174,0.067,0,0,2.85,318.43,footwear,0
ORD110912,124,8,0.277,2,0.722,0.552,0.352,0.167,0,0,4.48,2130.84,apparel,1
ORD110913,293,9,0.264,0,0.543,0.071,0.198,0.002,0,0,7.61,3048.86,beauty,0
ORD110914,331,12,0.061,0,0.324,0.317,0.474,0.023,0,0,2.85,622.16,home,0
ORD110915,281,9,0.27,0,0.465,0.075,0.299,0.14,1,0,6.96,1044.55,home,0
ORD110916,602,7,0.314,0,0.268,0.376,0.148,0.162,0,0,8.53,1088.94,electronics,0
ORD110917,156,15,0.075,0,0.246,0.441,0.383,0.038,0,0,0.92,332.8,footwear,0
ORD110918,2649,5,0.431,1,0.456,0.231,0.815,0.155,1,0,13.15,908.99,apparel,1
ORD110919,106,8,0.37,0,0.421,0.54,0.139,0.015,0,0,10.31,1537.28,home,0
ORD110920,585,7,0.545,1,0.468,0.132,0.79,0.022,0,0,0.19,3647.3,apparel,0
ORD110921,96,4,0.231,1,0.526,0.174,0.394,0.026,0,0,1.28,1321.47,apparel,0
ORD110922,191,8,0.377,0,0.419,0.586,0.253,0.12,0,0,2.53,2337.78,apparel,0
ORD110923,726,9,0.256,0,0.316,0.264,0.18,0.057,0,0,0.18,1264.1,footwear,0
ORD110924,530,11,0.339,1,0.634,0.346,0.239,0.097,0,0,0.22,894.34,electronics,0
ORD110925,555,10,0.712,2,0.782,0.57,0.346,0.382,0,0,10.5,746.43,footwear,1
ORD110926,45,6,0.323,0,0.329,0.293,0.439,0.031,0,0,33.21,1148.01,electronics,0
ORD110927,998,10,0.282,0,0.692,0.202,0.248,0.033,0,0,3.75,2333.79,electronics,0
ORD110928,203,8,0.139,1,0.587,0.176,0.692,0.019,0,0,3.3,998.7,apparel,0
ORD110929,336,5,0.172,0,0.408,0.359,0.302,0.036,0,0,6.4,1688.42,apparel,0
ORD110930,274,11,0.129,0,0.402,0.257,0.137,0.016,0,0,2.09,4262.36,beauty,0
ORD110931,166,6,0.23,0,0.4,0.282,0.218,0.029,0,0,12.61,624.87,apparel,0
ORD110932,140,9,0.215,0,0.397,0.348,0.382,0.019,0,0,0.51,1125.96,beauty,0
ORD110933,1141,6,0.607,0,0.383,0.142,0.273,0.032,0,0,1.17,260.42,apparel,0
ORD110934,550,7,0.543,0,0.343,0.427,0.28,0.011,0,0,6.54,6204.27,beauty,0
ORD110935,506,9,0.253,0,0.294,0.302,0.145,0.075,0,0,2.12,1062.25,footwear,0
ORD110936,363,11,0.152,0,0.445,0.014,0.275,0.074,0,0,1.1,1782.64,electronics,0
ORD110937,351,6,0.3,0,0.493,0.347,0.375,0.019,0,0,6.78,1168.81,electronics,0
ORD110938,1151,10,0.336,0,0.192,0.369,0.083,0.022,0,0,4.93,683.55,electronics,0
ORD110939,110,4,0.286,1,0.428,0.11,0.23,0.077,1,0,4.66,668.73,footwear,0
ORD110940,133,7,0.327,0,0.143,0.358,0.248,0.025,0,0,9.08,368.91,apparel,0
ORD110941,415,6,0.225,0,0.431,0.217,0.39,0.014,1,0,0.96,396.35,apparel,0
ORD110942,1014,9,0.417,0,0.134,0.425,0.178,0.084,0,0,16.78,741.76,apparel,0
ORD110943,445,4,0.947,0,0.474,0.376,0.108,0.132,0,0,1.23,696.8,home,1
ORD110944,838,6,0.502,2,0.122,0.241,0.117,0.056,0,0,0.46,1562.95,apparel,0
ORD110945,744,9,0.336,0,0.075,0.445,0.232,0.009,0,0,4.23,1754.42,apparel,0
ORD110946,133,9,0.054,0,0.609,0.325,0.176,0.018,0,0,0.91,1236.01,apparel,0
ORD110947,101,8,0.193,0,0.049,0.515,0.091,0.129,0,0,1.87,2471.22,electronics,0
ORD110948,1,9,0.687,0,0.152,0.552,0.389,0.021,0,0,1.34,157.13,apparel,0
ORD110949,280,7,0.389,0,0.322,0.222,0.265,0.049,0,0,4.28,1256.95,apparel,0
ORD110950,1036,6,0.19,0,0.209,0.501,0.168,0.127,0,0,18.32,280.75,apparel,0
ORD110951,395,8,0.313,0,0.217,0.461,0.342,0.166,0,0,3.28,3400.64,electronics,0
ORD110952,644,5,0.6,2,0.256,0.136,0.031,0.007,0,0,8.03,346.32,electronics,0
ORD110953,193,10,0.257,0,0.452,0.196,0.341,0.023,0,0,3.43,1249.01,home,0
ORD110954,991,5,0.086,0,0.193,0.154,0.251,0.062,0,0,2.54,2107.47,footwear,0
ORD110955,231,7,0.405,0,0.592,0.553,0.136,0.001,0,1,2.22,360.77,electronics,0
ORD110956,210,6,0.662,1,0.434,0.395,0.392,0.05,1,0,10.85,1147.05,apparel,0
ORD110957,762,4,0.794,0,0.042,0.344,0.099,0.108,0,1,0.46,325.9,electronics,0
ORD110958,43,7,0.055,0,0.513,0.008,0.506,0.09,0,0,6.52,2483.31,footwear,0
ORD110959,231,10,0.141,0,0.214,0.333,0.109,0.049,0,0,1.91,2339.0,home,0
ORD110960,1187,10,0.164,0,0.247,0.64,0.057,0.099,1,0,7.75,1425.05,apparel,0
ORD110961,462,7,0.48,1,0.106,0.305,0.228,0.04,0,0,0.2,2284.87,apparel,0
ORD110962,156,8,0.15,0,0.09,0.587,0.286,0.161,0,0,1.77,1512.19,footwear,0
ORD110963,247,11,0.383,0,0.231,0.065,0.222,0.044,0,1,3.98,2788.45,electronics,0
ORD110964,7,8,0.589,3,0.444,0.307,0.095,0.089,0,0,10.2,1076.33,apparel,1
ORD110965,967,5,0.23,1,0.171,0.491,0.179,0.047,0,0,1.12,1033.95,apparel,0
ORD110966,159,7,0.443,0,0.651,0.199,0.13,0.032,0,0,2.94,1450.29,beauty,0
ORD110967,155,13,0.178,0,0.41,0.44,0.145,0.148,0,0,2.69,386.34,footwear,0
ORD110968,21,8,0.429,1,0.208,0.247,0.325,0.036,0,0,0.02,609.5,apparel,0
ORD110969,196,6,0.549,0,0.498,0.106,0.427,0.093,0,0,0.42,4850.25,beauty,0
ORD110970,114,12,0.342,0,0.119,0.336,0.283,0.05,1,0,9.34,1536.73,electronics,0
ORD110971,60,5,0.306,0,0.372,0.221,0.305,0.008,0,0,2.23,2547.76,beauty,0
ORD110972,197,9,0.415,0,0.47,0.429,0.147,0.165,1,0,1.05,2394.09,beauty,0
ORD110973,441,4,0.362,1,0.487,0.443,0.213,0.049,0,0,4.33,5195.83,footwear,0
ORD110974,1353,6,0.332,1,0.397,0.05,0.343,0.105,0,1,2.27,2560.24,apparel,0
ORD110975,36,9,0.133,0,0.465,0.269,0.276,0.122,0,0,23.78,3280.36,electronics,0
ORD110976,140,4,0.251,1,0.201,0.387,0.139,0.168,0,0,8.51,1795.27,apparel,0
ORD110977,143,4,0.15,0,0.227,0.425,0.243,0.019,0,0,0.8,786.27,home,0
ORD110978,917,6,0.478,0,0.096,0.32,0.353,0.008,0,0,6.51,3979.5,apparel,0
ORD110979,269,10,0.182,1,0.313,0.095,0.116,0.022,0,0,3.54,845.24,electronics,1
ORD110980,864,7,0.167,0,0.667,0.35,0.343,0.076,0,0,3.76,1237.73,footwear,0
ORD110981,60,10,0.318,0,0.287,0.118,0.271,0.07,0,0,12.56,647.99,apparel,0
ORD110982,398,12,0.258,0,0.38,0.22,0.187,0.027,0,0,4.36,2486.54,apparel,0
ORD110983,165,6,0.032,0,0.1,0.312,0.195,0.013,0,0,6.21,1560.25,beauty,1
ORD110984,1,7,0.208,0,0.427,0.146,0.336,0.087,0,0,0.01,720.62,apparel,0
ORD110985,164,8,0.093,0,0.377,0.205,0.312,0.009,0,0,1.07,1728.06,apparel,0
ORD110986,328,9,0.168,0,0.139,0.036,0.08,0.032,0,1,9.31,725.65,apparel,0
ORD110987,568,7,0.322,0,0.302,0.207,0.182,0.092,0,0,0.93,2056.52,home,0
ORD110988,437,6,0.422,0,0.172,0.111,0.156,0.062,0,0,11.76,1708.21,apparel,0
ORD110989,91,10,0.432,0,0.163,0.228,0.273,0.015,0,0,10.3,1882.49,apparel,0
ORD110990,316,11,0.192,2,0.234,0.172,0.218,0.009,0,0,2.75,476.41,apparel,0
ORD110991,323,7,0.696,0,0.361,0.204,0.165,0.022,0,0,18.4,569.62,electronics,0
ORD110992,1444,4,0.122,1,0.225,0.011,0.204,0.074,0,0,0.1,1153.76,electronics,0
ORD110993,78,7,0.416,0,0.367,0.183,0.169,0.026,0,0,1.81,6814.31,apparel,0
ORD110994,207,6,0.238,1,0.246,0.296,0.145,0.038,0,0,4.01,2514.87,electronics,0
ORD110995,7,4,0.583,0,0.376,0.162,0.182,0.097,0,0,4.28,1215.93,footwear,0
ORD110996,110,11,0.063,2,0.22,0.203,0.348,0.065,0,0,1.32,1058.04,apparel,0
ORD110997,16,10,0.315,0,0.523,0.367,0.345,0.03,0,0,7.92,2575.23,electronics,0
ORD110998,306,11,0.849,0,0.659,0.542,0.695,0.012,0,1,0.28,378.9,footwear,1
ORD110999,61,12,0.189,0,0.497,0.176,0.099,0.162,0,0,0.03,2955.37,apparel,1
ORD111000,456,8,0.474,1,0.382,0.375,0.105,0.017,0,0,1.54,1105.31,home,0
ORD111001,205,5,0.523,0,0.049,0.528,0.324,0.023,0,0,3.22,809.55,footwear,1
ORD111002,180,4,0.327,0,0.166,0.475,0.396,0.092,0,0,1.09,1330.07,electronics,0
ORD111003,134,13,0.136,1,0.187,0.063,0.487,0.044,0,0,0.36,732.42,electronics,0
ORD111004,146,8,0.407,1,0.024,0.356,0.461,0.009,0,0,6.66,985.03,footwear,0
ORD111005,754,9,0.285,0,0.327,0.19,0.206,0.041,0,0,3.01,819.43,electronics,0
ORD111006,186,6,0.528,1,0.19,0.51,0.486,0.17,0,0,1.65,312.05,apparel,0
ORD111007,189,11,0.442,1,0.353,0.53,0.252,0.031,0,0,7.11,1090.85,home,0
ORD111008,190,12,0.228,0,0.242,0.079,0.198,0.199,0,0,1.12,1007.94,electronics,0
ORD111009,513,8,0.217,0,0.139,0.183,0.174,0.195,0,0,1.11,2911.7,apparel,0
ORD111010,31,8,0.354,0,0.073,0.226,0.35,0.011,0,0,1.53,1326.18,apparel,0
ORD111011,7,5,0.456,0,0.303,0.189,0.337,0.028,0,0,0.83,197.6,footwear,0
ORD111012,526,9,0.226,1,0.322,0.385,0.595,0.042,0,0,6.9,1647.63,footwear,0
ORD111013,659,4,0.222,0,0.548,0.217,0.153,0.226,0,0,1.15,601.66,beauty,0
ORD111014,126,8,0.266,0,0.337,0.182,0.099,0.032,0,0,17.87,929.12,footwear,0
ORD111015,70,7,0.035,0,0.082,0.514,0.455,0.103,0,0,4.27,708.9,apparel,0
ORD111016,534,4,0.237,0,0.196,0.313,0.194,0.176,0,0,0.79,5995.93,beauty,0
ORD111017,153,5,0.405,0,0.393,0.128,0.121,0.082,0,0,8.69,1213.27,apparel,0
ORD111018,468,6,0.607,0,0.167,0.11,0.164,0.027,0,0,0.91,700.09,apparel,0
ORD111019,815,7,0.195,0,0.163,0.016,0.247,0.144,0,0,35.92,2455.39,apparel,0
ORD111020,906,5,0.384,1,0.297,0.34,0.237,0.029,0,0,1.06,2231.18,apparel,1
ORD111021,343,7,0.269,0,0.456,0.429,0.422,0.033,0,0,2.71,2118.88,apparel,0
ORD111022,789,10,0.196,1,0.449,0.383,0.282,0.02,0,0,3.8,1306.8,home,0
ORD111023,1422,8,0.216,0,0.29,0.47,0.175,0.246,0,0,1.91,760.85,apparel,0
ORD111024,69,8,0.095,0,0.514,0.065,0.359,0.001,0,0,6.27,678.4,electronics,0
ORD111025,404,9,0.194,0,0.195,0.136,0.499,0.283,0,0,2.71,193.68,home,0
ORD111026,291,14,0.144,1,0.259,0.135,0.148,0.005,0,0,20.51,1550.62,electronics,0
ORD111027,246,10,0.309,0,0.398,0.493,0.337,0.201,0,0,1.55,1581.58,electronics,0
ORD111028,337,11,0.252,0,0.25,0.097,0.072,0.002,1,0,37.84,2094.83,beauty,0
ORD111029,232,8,0.164,1,0.445,0.456,0.536,0.045,0,0,0.24,2269.38,home,0
ORD111030,219,9,0.098,0,0.396,0.447,0.632,0.002,0,0,7.69,748.24,apparel,1
ORD111031,280,9,0.222,1,0.251,0.188,0.076,0.151,0,1,2.6,3401.41,beauty,0
ORD111032,192,5,0.392,0,0.396,0.158,0.281,0.035,0,0,2.1,413.57,home,1
ORD111033,415,2,0.152,1,0.439,0.215,0.198,0.004,0,0,3.21,2798.73,apparel,0
ORD111034,1085,11,0.494,0,0.555,0.145,0.171,0.003,0,0,2.45,3223.19,electronics,0
ORD111035,431,6,0.169,0,0.066,0.494,0.063,0.035,0,0,1.65,1879.81,footwear,0
ORD111036,486,14,0.344,0,0.214,0.242,0.175,0.104,0,0,4.95,1580.15,apparel,0
ORD111037,285,6,0.553,0,0.095,0.255,0.288,0.107,0,0,4.37,549.17,electronics,0
ORD111038,1568,5,0.305,0,0.246,0.535,0.208,0.072,0,0,0.65,3272.91,apparel,0
ORD111039,262,4,0.533,0,0.92,0.701,0.503,0.051,0,0,0.8,2930.68,apparel,1
ORD111040,19,4,0.363,0,0.703,0.344,0.322,0.091,0,0,10.15,2161.25,home,0
ORD111041,920,8,0.476,0,0.263,0.408,0.239,0.274,0,0,5.15,235.98,electronics,0
ORD111042,395,11,0.653,1,0.547,0.555,0.509,0.163,0,1,2.97,2098.61,footwear,1
ORD111043,16,9,0.541,0,0.155,0.222,0.477,0.052,0,0,2.7,1144.27,apparel,0
ORD111044,43,9,0.322,0,0.248,0.198,0.197,0.026,0,0,11.55,327.64,home,0
ORD111045,138,7,0.412,2,0.442,0.431,0.647,0.459,0,0,0.77,5475.87,electronics,1
ORD111046,64,8,0.164,1,0.482,0.321,0.464,0.003,0,1,2.39,1034.56,electronics,0
ORD111047,329,4,0.495,0,0.136,0.286,0.141,0.015,0,0,0.38,1027.39,apparel,0
ORD111048,154,14,0.229,0,0.348,0.168,0.199,0.061,0,0,5.46,2004.42,home,0
ORD111049,111,9,0.424,0,0.378,0.122,0.011,0.038,0,0,2.95,408.08,home,0
ORD111050,96,6,0.353,0,0.164,0.117,0.568,0.008,0,0,18.32,1546.01,home,1
ORD111051,128,8,0.178,0,0.194,0.227,0.187,0.048,0,0,6.04,451.52,electronics,1
ORD111052,5,10,0.245,1,0.2,0.373,0.189,0.116,0,0,0.73,2000.2,apparel,0
ORD111053,885,7,0.096,0,0.277,0.285,0.155,0.01,0,0,17.7,481.56,beauty,1
ORD111054,27,10,0.214,0,0.147,0.224,0.044,0.101,0,0,1.95,4739.96,apparel,0
ORD111055,163,5,0.306,1,0.188,0.156,0.187,0.014,0,0,3.78,1299.43,apparel,0
ORD111056,29,4,0.773,0,0.655,0.815,0.518,0.065,0,0,5.03,1946.06,apparel,1
ORD111057,536,16,0.396,0,0.231,0.357,0.249,0.107,0,0,1.23,1490.55,electronics,0
ORD111058,1500,7,0.147,1,0.411,0.345,0.204,0.117,0,0,14.16,3202.36,apparel,0
ORD111059,559,5,0.5,0,0.152,0.169,0.242,0.159,0,0,10.26,608.06,electronics,0
ORD111060,836,6,0.35,0,0.096,0.242,0.308,0.118,0,0,4.79,843.09,footwear,0
ORD111061,79,9,0.134,0,0.499,0.202,0.098,0.059,0,0,17.61,783.18,home,0
ORD111062,338,8,0.388,0,0.176,0.106,0.114,0.014,0,0,10.7,1384.61,electronics,0
ORD111063,427,7,0.232,2,0.684,0.502,0.639,0.175,0,0,1.93,1372.47,apparel,1
ORD111064,379,7,0.319,1,0.769,0.267,0.475,0.012,0,1,3.74,571.91,home,0
ORD111065,27,6,0.353,0,0.236,0.068,0.244,0.01,0,0,13.06,414.15,electronics,0
ORD111066,322,13,0.467,0,0.14,0.05,0.249,0.253,0,0,8.37,443.48,apparel,0
ORD111067,667,5,0.274,0,0.315,0.113,0.249,0.015,0,0,2.18,3875.06,footwear,0
ORD111068,306,8,0.363,1,0.346,0.059,0.227,0.019,0,0,2.37,3075.41,electronics,0
ORD111069,271,8,0.217,0,0.718,0.399,0.216,0.306,0,0,0.21,719.29,home,1
ORD111070,790,6,0.391,0,0.067,0.247,0.229,0.06,0,0,6.5,7846.45,beauty,0
ORD111071,194,3,0.047,0,0.235,0.137,0.574,0.0,0,0,10.91,1591.85,electronics,0
ORD111072,276,7,0.35,0,0.322,0.207,0.094,0.105,0,0,15.37,3045.26,electronics,0
ORD111073,435,8,0.546,1,0.48,0.32,0.761,0.14,0,0,0.77,370.08,home,1
ORD111074,312,12,0.55,0,0.445,0.105,0.196,0.051,0,0,6.9,3273.39,beauty,1
ORD111075,258,9,0.429,0,0.52,0.031,0.144,0.033,0,0,0.23,2661.0,apparel,0
ORD111076,585,3,0.313,0,0.117,0.45,0.159,0.006,0,0,10.3,629.23,home,0
ORD111077,411,9,0.159,1,0.452,0.635,0.306,0.134,0,1,1.15,761.66,electronics,0
ORD111078,30,5,0.255,0,0.46,0.218,0.47,0.085,0,0,0.88,1165.06,apparel,0
ORD111079,115,11,0.094,0,0.059,0.297,0.392,0.042,0,0,3.86,1059.15,apparel,0
ORD111080,35,5,0.419,0,0.586,0.336,0.338,0.024,0,1,14.04,1321.41,electronics,0
ORD111081,250,8,0.262,0,0.346,0.29,0.197,0.075,0,0,1.02,1559.63,electronics,0
ORD111082,1338,10,0.401,0,0.657,0.038,0.215,0.05,0,0,2.22,561.42,apparel,0
ORD111083,499,8,0.062,0,0.422,0.249,0.158,0.026,0,0,0.51,2596.08,home,1
ORD111084,2305,8,0.385,0,0.223,0.318,0.314,0.024,0,0,8.96,1515.87,home,0
ORD111085,54,11,0.127,0,0.338,0.585,0.236,0.003,0,0,0.83,3574.04,apparel,0
